,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
4445,157,Typhlosion,Fire,,Incinerate,29.0,Fire,20.0,2.3,Overheat,160.0,Fire,100.0,4.0,2.6
4446,157,Typhlosion,Fire,,Shadow Claw,9.0,Ghost,6.0,0.7,Return,35.0,Normal,33.0,0.7,0.1
4447,157,Typhlosion,Fire,,Incinerate,29.0,Fire,20.0,2.3,Solar Beam,180.0,Grass,100.0,4.9,2.7
4448,157,Typhlosion,Fire,,Incinerate,29.0,Fire,20.0,2.3,Fire Blast,140.0,Fire,100.0,4.2,3.1
4449,157,Shadow Typhlosion,Fire,,Ember,10.0,Fire,10.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
4450,157,Typhlosion,Fire,,Incinerate,29.0,Fire,20.0,2.3,Blast Burn,110.0,Fire,50.0,3.3,2.75
4451,157,Shadow Typhlosion,Fire,,Shadow Claw,9.0,Ghost,6.0,0.7,Blast Burn,110.0,Fire,50.0,3.3,2.75
4452,157,Typhlosion,Fire,,Ember,10.0,Fire,10.0,1.0,Overheat,160.0,Fire,100.0,4.0,2.6
4453,157,Hisuian Typhlosion,Fire,Ghost,Ember,10.0,Fire,10.0,1.0,Fire Punch,55.0,Fire,33.0,2.2,1.5
4458,157,Typhlosion,Fire,,Shadow Claw,9.0,Ghost,6.0,0.7,Solar Beam,180.0,Grass,100.0,4.9,2.7
4459,157,Typhlosion,Fire,,Ember,10.0,Fire,10.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
4461,157,Typhlosion,Fire,,Ember,10.0,Fire,10.0,1.0,Fire Blast,140.0,Fire,100.0,4.2,3.1
4462,157,Hisuian Typhlosion,Fire,Ghost,Ember,10.0,Fire,10.0,1.0,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4464,157,Typhlosion,Fire,,Shadow Claw,9.0,Ghost,6.0,0.7,Blast Burn,110.0,Fire,50.0,3.3,2.75
4467,157,Typhlosion,Fire,,Shadow Claw,9.0,Ghost,6.0,0.7,Overheat,160.0,Fire,100.0,4.0,2.6
4469,157,Hisuian Typhlosion,Fire,Ghost,Ember,10.0,Fire,10.0,1.0,Return,35.0,Normal,33.0,0.7,0.1
4470,157,Hisuian Typhlosion,Fire,Ghost,Hex,10.0,Ghost,16.0,1.2,Fire Punch,55.0,Fire,33.0,2.2,1.5
4471,157,Hisuian Typhlosion,Fire,Ghost,Ember,10.0,Fire,10.0,1.0,Wild Charge,90.0,Electric,50.0,2.6,1.7
4472,157,Hisuian Typhlosion,Fire,Ghost,Hex,10.0,Ghost,16.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4473,157,Hisuian Typhlosion,Fire,Ghost,Hex,10.0,Ghost,16.0,1.2,Wild Charge,90.0,Electric,50.0,2.6,1.7
4474,157,Hisuian Typhlosion,Fire,Ghost,Hex,10.0,Ghost,16.0,1.2,Return,35.0,Normal,33.0,0.7,0.1
4476,157,Hisuian Typhlosion,Fire,Ghost,Hex,10.0,Ghost,16.0,1.2,Overheat,160.0,Fire,100.0,4.0,2.6
4477,158,Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4478,158,Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
4479,158,Shadow Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
4480,158,Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4481,158,Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4482,158,Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4483,158,Shadow Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4484,158,Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4485,158,Shadow Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4486,158,Shadow Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4487,158,Shadow Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
4488,158,Shadow Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4489,158,Shadow Totodile,Water,,Water Gun,5.0,Water,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4490,158,Shadow Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4491,158,Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4492,158,Totodile,Water,,Scratch,6.0,Normal,4.0,0.5,Aqua Jet,45.0,Water,33.0,2.6,1.7
4493,159,Shadow Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Punch,50.0,Ice,33.0,1.9,1.3
4494,159,Shadow Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4495,159,Shadow Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4496,159,Shadow Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4497,159,Shadow Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4498,159,Shadow Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Ice Punch,50.0,Ice,33.0,1.9,1.3
4499,159,Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4500,159,Shadow Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4501,159,Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Ice Punch,50.0,Ice,33.0,1.9,1.3
4502,159,Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Water Pulse,70.0,Water,50.0,3.2,2.2
4503,159,Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4504,159,Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4505,159,Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Punch,50.0,Ice,33.0,1.9,1.3
4506,159,Croconaw,Water,,Scratch,6.0,Normal,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4507,159,Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4508,159,Shadow Croconaw,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4509,160,Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4510,160,Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4511,160,Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Hydro Pump,130.0,Water,100.0,3.3,0.9
4512,160,Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Crunch,70.0,Dark,33.0,3.2,1.3
4513,160,Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4514,160,Shadow Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4515,160,Shadow Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4516,160,Shadow Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Frustration,10.0,Normal,33.0,2.0,1.0
4517,160,Shadow Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4518,160,Shadow Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4519,160,Shadow Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4520,160,Shadow Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4521,160,Shadow Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4522,160,Shadow Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4523,160,Shadow Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Hydro Pump,130.0,Water,100.0,3.3,0.9
4524,160,Shadow Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Ice Beam,90.0,Ice,50.0,3.3,1.3
4525,160,Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Crunch,70.0,Dark,33.0,3.2,1.3
4526,160,Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Ice Beam,90.0,Ice,50.0,3.3,1.3
4527,160,Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Return,35.0,Normal,33.0,0.7,0.1
4528,160,Shadow Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4529,160,Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4530,160,Shadow Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Crunch,70.0,Dark,33.0,3.2,1.3
4531,160,Shadow Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4532,160,Shadow Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4533,160,Shadow Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4534,160,Shadow Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4535,160,Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Return,35.0,Normal,33.0,0.7,0.1
4536,160,Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4537,160,Shadow Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4538,160,Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4539,160,Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4540,160,Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4541,160,Shadow Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
4542,160,Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4543,160,Shadow Feraligatr,Water,,Waterfall,16.0,Water,8.0,1.2,Crunch,70.0,Dark,33.0,3.2,1.3
4544,160,Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Ice Beam,90.0,Ice,50.0,3.3,1.3
4545,160,Feraligatr,Water,,Water Gun,5.0,Water,5.0,0.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4546,160,Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4547,160,Feraligatr,Water,,Bite,6.0,Dark,4.0,0.5,Crunch,70.0,Dark,33.0,3.2,1.3
4548,160,Feraligatr,Water,,Ice Fang,12.0,Ice,20.0,1.5,Hydro Cannon,90.0,Water,50.0,1.9,0.5
4549,161,Sentret,Normal,,Scratch,6.0,Normal,4.0,0.5,Brick Break,40.0,Fighting,33.0,1.6,0.8
4550,161,Sentret,Normal,,Scratch,6.0,Normal,4.0,0.5,Grass Knot,90.0,Grass,50.0,2.6,1.7
4551,161,Sentret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Brick Break,40.0,Fighting,33.0,1.6,0.8
4552,161,Sentret,Normal,,Scratch,6.0,Normal,4.0,0.5,Dig,100.0,Ground,50.0,4.7,2.8
4553,161,Sentret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Grass Knot,90.0,Grass,50.0,2.6,1.7
4554,161,Sentret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
4555,162,Furret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Brick Break,40.0,Fighting,33.0,1.6,0.8
4556,162,Furret,Normal,,Sucker Punch,7.0,Dark,8.0,0.7,Dig,100.0,Ground,50.0,4.7,2.8
4557,162,Furret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Dig,100.0,Ground,50.0,4.7,2.8
4558,162,Furret,Normal,,Sucker Punch,7.0,Dark,8.0,0.7,Brick Break,40.0,Fighting,33.0,1.6,0.8
4559,162,Furret,Normal,,Sucker Punch,7.0,Dark,8.0,0.7,Hyper Beam,150.0,Normal,100.0,3.8,3.3
4560,162,Furret,Normal,,Quick Attack,8.0,Normal,10.0,0.8,Hyper Beam,150.0,Normal,100.0,3.8,3.3
4561,163,Hoothoot,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4562,163,Hoothoot,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Night Shade,60.0,Ghost,50.0,2.6,2.1
4563,163,Hoothoot,Normal,Flying,Feint Attack,10.0,Dark,9.0,0.9,Sky Attack,80.0,Flying,50.0,2.0,1.5
4564,163,Hoothoot,Normal,Flying,Peck,10.0,Flying,10.0,1.0,Sky Attack,80.0,Flying,50.0,2.0,1.5
4565,163,Hoothoot,Normal,Flying,Feint Attack,10.0,Dark,9.0,0.9,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4566,163,Hoothoot,Normal,Flying,Feint Attack,10.0,Dark,9.0,0.9,Night Shade,60.0,Ghost,50.0,2.6,2.1
4567,164,Noctowl,Normal,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4568,164,Noctowl,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Sky Attack,80.0,Flying,50.0,2.0,1.5
4569,164,Noctowl,Normal,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Psychic,90.0,Psychic,50.0,2.8,1.3
4570,164,Noctowl,Normal,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Night Shade,60.0,Ghost,50.0,2.6,2.1
4571,164,Noctowl,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4572,164,Noctowl,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Night Shade,60.0,Ghost,50.0,2.6,2.1
4573,164,Noctowl,Normal,Flying,Wing Attack,8.0,Flying,9.0,0.8,Psychic,90.0,Psychic,50.0,2.8,1.3
4574,164,Noctowl,Normal,Flying,Extrasensory,12.0,Psychic,12.0,1.1,Sky Attack,80.0,Flying,50.0,2.0,1.5
4575,165,Shadow Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4576,165,Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4577,165,Shadow Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
4578,165,Shadow Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4579,165,Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
4580,165,Shadow Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4581,165,Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
4582,165,Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4583,165,Ledyba,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4584,165,Shadow Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4585,165,Shadow Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Swift,60.0,Normal,50.0,2.8,2.0
4586,165,Ledyba,Bug,Flying,Tackle,5.0,Normal,5.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4587,166,Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
4588,166,Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4589,166,Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4590,166,Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4591,166,Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
4592,166,Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
4593,166,Shadow Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
4594,166,Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
4595,166,Shadow Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4596,166,Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4597,166,Shadow Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
4598,166,Shadow Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Bug Buzz,90.0,Bug,50.0,3.7,2.0
4599,166,Shadow Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4600,166,Shadow Ledian,Bug,Flying,Bug Bite,5.0,Bug,6.0,0.5,Silver Wind,70.0,Bug,33.0,3.7,1.7
4601,166,Shadow Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Aerial Ace,55.0,Flying,33.0,2.4,1.9
4602,166,Shadow Ledian,Bug,Flying,Struggle Bug,15.0,Bug,15.0,1.5,Dynamic Punch,90.0,Fighting,50.0,2.7,1.2
4603,167,Spinarak,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Night Slash,50.0,Dark,33.0,2.2,1.3
4604,167,Spinarak,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Signal Beam,75.0,Bug,50.0,2.9,1.8
4605,167,Spinarak,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Cross Poison,40.0,Poison,33.0,1.5,0.9
4606,167,Spinarak,Bug,Poison,Bug Bite,5.0,Bug,6.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
4607,167,Spinarak,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Night Slash,50.0,Dark,33.0,2.2,1.3
4608,167,Spinarak,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Signal Beam,75.0,Bug,50.0,2.9,1.8
4609,168,Ariados,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Trailblaze,65.0,Grass,50.0,2.0,1.2
4610,168,Ariados,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Trailblaze,65.0,Grass,50.0,2.0,1.2
4611,168,Ariados,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Cross Poison,40.0,Poison,33.0,1.5,0.9
4612,168,Ariados,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Cross Poison,40.0,Poison,33.0,1.5,0.9
4613,168,Ariados,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Megahorn,110.0,Bug,100.0,2.2,1.7
4614,168,Ariados,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Lunge,55.0,Bug,33.0,2.9,2.4
4615,168,Ariados,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Lunge,55.0,Bug,33.0,2.9,2.4
4616,168,Ariados,Bug,Poison,Infestation,10.0,Bug,14.0,1.1,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
4617,168,Ariados,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Megahorn,110.0,Bug,100.0,2.2,1.7
4618,168,Ariados,Bug,Poison,Poison Sting,5.0,Poison,7.0,0.6,Shadow Sneak,50.0,Ghost,33.0,2.9,2.2
4619,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Return,35.0,Normal,33.0,0.7,0.1
4620,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Air Cutter,60.0,Flying,50.0,2.7,1.8
4621,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Frustration,10.0,Normal,33.0,2.0,1.0
4622,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Frustration,10.0,Normal,33.0,2.0,1.0
4623,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Cross Poison,40.0,Poison,33.0,1.5,0.9
4624,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
4625,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4626,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Air Cutter,60.0,Flying,50.0,2.7,1.8
4627,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
4628,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
4629,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
4630,169,Shadow Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
4631,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4632,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Poison Fang,35.0,Poison,33.0,1.7,0.9
4633,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Return,35.0,Normal,33.0,0.7,0.1
4634,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4635,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Air Cutter,60.0,Flying,50.0,2.7,1.8
4636,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
4637,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Cross Poison,40.0,Poison,33.0,1.5,0.9
4638,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Cross Poison,40.0,Poison,33.0,1.5,0.9
4639,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Poison Fang,35.0,Poison,33.0,1.7,0.9
4640,169,Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Sludge Bomb,80.0,Poison,50.0,2.3,1.1
4641,169,Crobat,Poison,Flying,Bite,6.0,Dark,4.0,0.5,Shadow Ball,100.0,Ghost,50.0,3.0,2.4
4642,169,Shadow Crobat,Poison,Flying,Air Slash,14.0,Flying,10.0,1.2,Poison Fang,35.0,Poison,33.0,1.7,0.9
4643,170,Chinchou,Water,Electric,Spark,6.0,Electric,9.0,0.7,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4644,170,Chinchou,Water,Electric,Spark,6.0,Electric,9.0,0.7,Bubble Beam,45.0,Water,33.0,1.9,1.45
4645,170,Chinchou,Water,Electric,Bubble,12.0,Water,14.0,1.2,Water Pulse,70.0,Water,50.0,3.2,2.2
4646,170,Chinchou,Water,Electric,Spark,6.0,Electric,9.0,0.7,Water Pulse,70.0,Water,50.0,3.2,2.2
4647,170,Chinchou,Water,Electric,Bubble,12.0,Water,14.0,1.2,Bubble Beam,45.0,Water,33.0,1.9,1.45
4648,170,Chinchou,Water,Electric,Bubble,12.0,Water,14.0,1.2,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4649,171,Lanturn,Water,Electric,Spark,6.0,Electric,9.0,0.7,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4650,171,Lanturn,Water,Electric,Spark,6.0,Electric,9.0,0.7,Hydro Pump,130.0,Water,100.0,3.3,0.9
4651,171,Lanturn,Water,Electric,Charge Beam,8.0,Electric,15.0,1.1,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4652,171,Lanturn,Water,Electric,Spark,6.0,Electric,9.0,0.7,Thunder,100.0,Electric,100.0,2.4,1.2
4653,171,Lanturn,Water,Electric,Charge Beam,8.0,Electric,15.0,1.1,Thunder,100.0,Electric,100.0,2.4,1.2
4654,171,Lanturn,Water,Electric,Charge Beam,8.0,Electric,15.0,1.1,Surf,65.0,Water,50.0,1.7,1.4
4655,171,Lanturn,Water,Electric,Water Gun,5.0,Water,5.0,0.5,Surf,65.0,Water,50.0,1.7,1.4
4656,171,Lanturn,Water,Electric,Charge Beam,8.0,Electric,15.0,1.1,Hydro Pump,130.0,Water,100.0,3.3,0.9
4657,171,Lanturn,Water,Electric,Water Gun,5.0,Water,5.0,0.5,Hydro Pump,130.0,Water,100.0,3.3,0.9
4658,171,Lanturn,Water,Electric,Water Gun,5.0,Water,5.0,0.5,Thunderbolt,80.0,Electric,50.0,2.5,1.8
4659,171,Lanturn,Water,Electric,Spark,6.0,Electric,9.0,0.7,Surf,65.0,Water,50.0,1.7,1.4
4660,171,Lanturn,Water,Electric,Water Gun,5.0,Water,5.0,0.5,Thunder,100.0,Electric,100.0,2.4,1.2
4661,172,Pichu,Electric,,Thunder Shock,5.0,Electric,8.0,0.6,Thunder Punch,45.0,Electric,33.0,1.8,1.7
